ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
1798,B,Flight,5,4,229,2,medium,M,9,3667
799,D,Road,4,3,184,3,medium,F,19,2774
6297,A,Road,4,3,246,6,low,F,10,1176
7540,B,Flight,6,3,218,3,low,M,6,4594
8589,A,Ship,5,1,211,3,low,M,7,5594
6097,D,Ship,4,2,156,2,medium,M,5,4467
709,D,Ship,4,1,139,3,low,F,25,1152
7146,F,Ship,5,4,243,5,low,F,2,1637
549,A,Flight,2,4,182,3,medium,M,47,3792
3035,C,Ship,5,4,151,4,medium,M,10,1441
908,F,Ship,5,1,165,2,high,M,54,1190
5081,C,Flight,5,3,217,2,low,F,4,5588
8059,D,Road,3,1,101,2,medium,F,1,5560
4032,F,Ship,6,5,98,3,low,F,8,5946
9413,C,Ship,6,3,304,4,low,F,9,1401
5815,D,Ship,5,2,287,3,medium,F,3,4903
10384,B,Ship,3,4,257,3,medium,M,10,4670
8864,F,Ship,6,2,305,4,low,M,2,1196
8202,F,Road,3,4,200,3,low,F,7,5400
3082,B,Ship,4,3,134,2,medium,F,29,1010
5573,C,Ship,3,1,225,3,medium,M,2,4284
146,F,Flight,2,2,248,2,low,M,46,3707
183,A,Ship,3,2,164,10,high,F,28,1940
6238,B,Ship,3,3,238,2,medium,F,4,4206
6102,F,Ship,4,2,195,3,medium,M,8,5198
10479,A,Ship,4,1,204,4,low,F,3,1667
7120,B,Flight,3,4,200,4,medium,F,8,4944
663,A,Road,4,4,218,5,medium,F,36,2995
9976,B,Road,4,2,238,5,medium,M,9,4618
7908,F,Ship,3,2,251,4,high,F,7,4038
2489,C,Ship,3,4,269,3,medium,F,21,3716
9199,D,Ship,4,4,267,4,low,F,8,5219
630,F,Ship,4,5,245,2,low,F,19,2616
10173,A,Ship,3,2,250,3,medium,M,6,4636
2666,F,Ship,4,1,178,3,medium,M,9,1006
6996,F,Flight,4,1,267,2,medium,M,9,5230
6788,F,Ship,4,4,247,3,high,F,2,5324
10687,D,Flight,5,4,184,5,low,F,5,4782
7826,F,Flight,2,4,233,4,medium,F,4,5408
6766,B,Ship,5,4,211,4,low,F,4,4498
7784,F,Road,6,5,244,3,low,M,9,5634
10200,F,Ship,4,3,248,5,low,F,7,1789
8495,C,Flight,3,2,251,2,medium,F,4,4074
9509,C,Ship,3,5,137,3,low,M,3,5497
8414,F,Ship,4,3,257,3,low,M,8,4447
8369,C,Flight,4,4,147,3,medium,M,9,4534
6977,C,Road,6,5,148,4,low,M,1,5216
4558,B,Ship,6,2,256,5,medium,F,2,1449
6711,A,Flight,4,3,238,2,medium,F,2,5328
354,F,Ship,4,3,255,2,high,M,47,2956
10062,F,Ship,3,1,189,3,low,M,1,4886
1093,D,Flight,4,4,200,3,low,M,19,2976
9503,C,Ship,3,4,193,6,low,M,2,5584
9185,C,Flight,4,3,219,5,low,F,8,1702
3007,D,Road,5,4,269,3,medium,M,15,2522
4940,F,Flight,3,4,235,3,low,M,4,5498
10976,F,Flight,5,2,219,5,low,M,10,1276
1509,A,Flight,4,5,259,2,medium,M,15,2381
3579,A,Flight,3,2,169,2,medium,F,10,4038
3767,C,Ship,5,2,156,4,low,M,8,5014
10808,F,Road,5,5,223,6,medium,F,10,1711
8693,C,Ship,4,3,229,2,low,M,6,4226
3179,C,Ship,4,3,237,6,low,M,8,5588
10300,B,Ship,6,4,221,5,low,M,9,4360
8511,A,Flight,3,1,166,2,low,F,7,4375
7057,D,Ship,3,1,226,2,low,M,4,4804
681,A,Flight,4,3,201,3,medium,F,54,2487
2467,D,Flight,6,1,126,3,medium,F,37,1697
5491,D,Flight,3,2,135,7,medium,M,8,4901
10130,F,Road,4,5,258,2,medium,F,2,4303
7491,A,Ship,6,4,269,4,medium,F,1,1872
7295,C,Ship,5,5,254,5,low,F,2,4426
10229,C,Ship,3,1,238,2,low,M,9,5158
2854,B,Road,4,4,158,3,low,F,61,1507
6758,F,Ship,3,3,204,2,medium,F,5,5399
8479,D,Road,3,4,260,5,low,M,2,4461
7764,F,Ship,6,4,272,4,medium,F,10,1171
7549,D,Flight,5,2,268,3,medium,M,8,5385
2482,B,Flight,3,3,142,3,medium,M,23,1897
9329,C,Flight,4,5,233,6,medium,M,1,5284
4601,C,Ship,3,5,256,3,low,M,7,4366
646,B,Ship,4,2,124,3,high,M,60,1107
1047,A,Ship,3,3,231,2,medium,F,24,2177
1111,D,Flight,5,1,196,3,medium,M,24,2957
8297,C,Ship,3,2,215,4,high,M,2,4673
6816,F,Ship,4,1,255,5,low,F,4,1005
8196,F,Road,3,5,147,3,medium,M,5,5357
7174,B,Ship,6,4,286,4,medium,M,9,1096
10714,B,Ship,5,5,221,5,low,F,8,1123
7983,A,Ship,4,4,153,4,low,M,5,5162
5667,A,Ship,5,3,280,4,medium,F,4,5192
10952,F,Road,5,2,244,6,low,M,1,1199
61,D,Ship,3,1,221,3,low,F,64,2794
1880,F,Ship,3,1,143,2,low,F,63,1246
5866,B,Road,4,5,259,3,medium,M,4,5344
1146,F,Ship,5,1,186,10,low,M,64,2529
6107,C,Ship,4,2,246,3,high,M,5,5960
3731,C,Ship,3,3,115,6,high,F,6,5636
2870,F,Road,4,5,203,2,low,F,20,2421
10983,A,Ship,5,1,275,5,low,M,7,1623
5765,C,Flight,6,3,257,4,low,F,4,1358
823,D,Flight,3,3,268,3,low,F,33,3872
10167,A,Ship,2,5,271,3,low,M,9,4185
7661,C,Road,4,4,222,3,medium,M,4,5857
10343,C,Ship,4,2,192,3,low,F,4,5578
5306,F,Ship,4,2,146,2,medium,M,4,4348
2760,F,Ship,3,1,206,3,medium,M,28,2892
9106,B,Ship,6,5,294,4,medium,M,10,1628
6643,D,Ship,3,4,244,3,medium,M,2,5389
7442,F,Ship,4,3,157,7,low,F,3,4878
7715,C,Ship,5,2,228,5,low,M,6,1726
3086,F,Ship,4,1,213,3,low,F,21,3585
6402,F,Ship,3,3,237,2,medium,M,8,5516
3707,C,Flight,3,2,274,2,medium,M,5,5161
8408,F,Ship,6,5,167,2,low,M,10,4013
3885,A,Ship,3,4,187,2,medium,M,4,5139
8251,D,Ship,5,1,184,3,low,F,10,4674
1617,A,Ship,3,4,121,3,low,F,63,1611
832,B,Flight,3,5,224,3,medium,F,20,2937
2525,C,Ship,4,2,191,3,high,M,3,2353
1422,F,Ship,5,5,167,3,low,F,53,1564
10883,C,Ship,5,2,244,2,medium,F,4,4992
1514,F,Flight,3,5,130,5,low,F,27,1891
8526,F,Ship,3,1,155,3,low,F,9,5539
5353,D,Flight,5,4,235,2,medium,M,9,5549
1133,C,Ship,3,3,175,3,high,F,45,1212
129,A,Road,4,4,200,4,medium,M,16,2060
5579,C,Ship,4,5,160,5,medium,F,3,4648
8903,C,Flight,6,3,269,4,low,F,4,1948
4849,D,Ship,3,1,175,3,medium,M,1,4872
2446,B,Road,4,3,216,3,medium,M,35,2567
2382,F,Ship,3,5,119,3,medium,M,7,1021
9888,F,Ship,5,2,243,5,medium,F,4,1385
94,B,Ship,3,3,219,3,medium,F,17,3387
9078,F,Ship,3,2,247,2,high,M,1,4242
1767,A,Road,4,3,218,4,low,F,50,3990
7618,B,Ship,5,1,256,4,medium,F,5,4970
10764,F,Ship,5,1,259,5,low,F,7,1871
9667,D,Ship,7,5,256,4,medium,F,2,1396
4487,C,Ship,3,4,174,3,medium,F,4,4051
2769,A,Ship,4,2,171,3,low,M,34,1352
2816,F,Ship,4,1,161,3,low,M,59,1454
3954,F,Road,6,4,253,2,low,F,9,5972
4974,F,Ship,3,2,134,3,medium,F,3,5232
1503,A,Flight,3,4,135,3,low,M,11,1740
6878,F,Ship,5,2,244,6,low,M,5,1702
7991,C,Ship,4,3,145,3,low,F,5,5802
4422,F,Ship,4,1,159,4,low,M,5,5420
4399,D,Flight,3,3,203,3,medium,M,7,4977
8915,C,Flight,6,3,276,4,low,M,6,1670
6507,A,Ship,4,4,264,6,low,F,6,1758
4129,D,Ship,4,2,272,4,low,M,3,5566
1048,B,Ship,3,4,257,3,medium,M,56,2941
41,C,Ship,5,1,227,2,low,M,15,3798
7220,F,Ship,5,1,245,5,low,F,3,1956
7072,B,Ship,3,1,198,2,low,F,8,4940
5272,B,Ship,7,4,243,4,medium,F,6,1362
3503,C,Ship,3,1,135,2,medium,M,2,4163
1889,C,Ship,3,2,169,10,medium,F,4,1665
4912,B,Road,3,4,221,3,medium,F,1,5391
9463,D,Flight,3,5,206,4,low,M,6,5038
8699,C,Ship,5,5,242,4,medium,F,2,5359
4420,B,Ship,2,3,239,3,high,M,1,5910
1526,F,Ship,3,2,141,3,medium,F,41,1801
3751,D,Ship,3,5,224,2,low,F,10,4445
10662,F,Road,5,1,228,5,low,F,4,1316
4678,B,Ship,3,2,221,3,high,F,7,5477
1992,F,Ship,4,5,258,3,medium,F,37,2289
5653,D,Ship,3,5,196,3,medium,F,9,4741
1400,F,Ship,5,2,165,2,medium,F,18,1918
8657,C,Ship,7,5,265,4,low,F,1,1601
5076,F,Flight,3,1,197,5,medium,F,6,5919
5776,B,Ship,5,2,264,6,medium,M,10,1659
6849,A,Flight,3,5,265,10,low,M,6,4380
6078,F,Ship,3,2,132,4,medium,F,3,4512
9082,B,Ship,3,2,247,2,low,F,2,4677
8988,F,Ship,5,2,235,2,low,F,10,4938
130,B,Road,4,5,224,4,medium,M,21,2026
1794,F,Flight,3,1,163,3,medium,M,59,1005
3540,F,Road,3,3,242,3,low,F,8,4199
7874,F,Ship,3,1,202,3,medium,F,7,5818
9670,B,Ship,6,5,271,4,low,M,3,1710
6323,C,Ship,3,3,176,3,low,F,1,5168
7414,B,Flight,5,4,245,5,low,F,5,1293
6227,C,Ship,4,4,227,5,low,M,8,1982
2540,F,Ship,2,5,252,2,low,F,21,2070
783,A,Ship,4,5,215,2,medium,F,34,2258
3090,F,Ship,4,5,219,3,medium,M,27,3684
8667,A,Ship,5,5,161,3,low,F,5,4702
8379,A,Ship,5,5,268,3,low,F,8,5480
4531,D,Flight,3,3,183,3,low,M,4,5322
5539,D,Ship,6,2,257,4,low,F,4,1929
9499,D,Ship,5,4,193,3,medium,M,3,4559
10216,B,Ship,4,5,242,6,low,F,9,1858
8823,A,Ship,4,4,239,5,low,F,6,1239
1666,B,Ship,5,2,266,7,low,M,40,2304
7135,D,Flight,5,1,195,6,high,F,8,4944
6801,A,Ship,3,2,158,7,medium,M,10,4244
652,B,Ship,3,2,231,4,medium,M,48,3370
10620,F,Ship,4,1,270,2,low,M,4,4369
8426,F,Ship,3,1,195,3,medium,F,3,5961
877,D,Ship,3,3,247,2,medium,M,55,3461
35,C,Ship,4,2,227,4,medium,F,22,2460
4835,C,Ship,3,3,153,3,medium,M,5,4578
9063,A,Ship,4,4,251,4,low,F,10,5984
7355,C,Ship,3,5,265,4,low,F,8,5087
8466,F,Ship,4,5,182,2,medium,F,10,5098
10625,C,Ship,4,1,258,3,medium,M,10,5916
3729,A,Ship,5,2,181,3,low,M,7,5875
10390,B,Road,4,5,185,2,low,M,6,4610
10146,F,Flight,7,5,254,4,medium,F,6,1014
10038,F,Ship,3,2,222,2,medium,M,1,4021
1771,D,Road,5,5,189,4,high,F,16,3564
3883,D,Ship,5,3,282,3,medium,M,5,4644
9338,F,Ship,4,3,184,7,medium,M,5,5920
9208,B,Ship,5,2,229,3,low,F,3,4916
2183,C,Road,3,4,167,3,medium,M,50,1068
10184,F,Ship,5,3,233,5,medium,F,3,1398
8580,F,Ship,5,1,181,3,low,F,3,5118
8286,F,Ship,4,3,211,8,medium,F,3,4550
5336,F,Road,5,3,215,3,low,F,2,4731
340,B,Ship,4,4,191,6,low,F,60,3425
7683,A,Flight,5,2,241,2,medium,M,9,4965
138,F,Flight,3,5,162,2,medium,M,7,1739
7516,B,Road,5,5,240,5,medium,M,7,1255
5901,A,Flight,4,4,164,2,low,M,7,5456
6313,D,Flight,6,2,161,4,low,M,10,1683
7616,F,Ship,4,4,175,3,low,M,8,5944
6554,F,Road,4,1,264,6,low,M,7,1007
2786,F,Ship,5,3,149,7,medium,F,51,1425
6005,C,Road,6,1,255,4,low,M,5,1253
3340,B,Ship,4,1,272,2,medium,F,5,5252
990,F,Ship,3,2,182,2,low,F,40,2592
829,D,Flight,4,2,230,3,medium,M,33,3602
4929,A,Flight,2,5,271,3,low,M,4,5775
9660,F,Ship,6,5,286,4,medium,F,3,1773
7185,A,Ship,3,2,214,2,medium,M,3,1983
1266,F,Ship,3,5,283,5,low,F,50,2848
3398,F,Ship,4,4,176,3,low,F,1,4774
4799,C,Flight,6,1,265,4,low,F,7,1644
1066,B,Ship,4,2,166,4,low,F,63,1759
7296,F,Ship,4,3,252,2,low,M,6,5266
10945,D,Road,5,4,236,5,medium,F,4,1948
4368,F,Road,5,1,215,2,low,M,3,4700
596,F,Ship,3,1,185,3,low,M,61,3280
5580,F,Ship,5,5,139,4,medium,F,3,4433
9723,A,Flight,3,4,201,3,medium,M,10,4032
9894,F,Ship,5,5,211,3,medium,F,7,5983
9462,F,Flight,6,3,271,4,low,F,6,1934
2694,F,Ship,3,1,202,3,low,F,51,3551
5037,A,Ship,6,3,271,4,medium,F,1,1733
3071,C,Ship,5,3,206,4,low,M,18,3104
6631,D,Ship,3,3,145,3,medium,F,8,4522
6893,C,Ship,5,5,268,5,medium,F,10,1906
6004,B,Road,6,5,295,4,medium,M,2,1981
4748,F,Ship,5,5,232,7,medium,M,6,5139
4675,D,Flight,2,1,177,4,low,F,5,4358
1723,D,Ship,5,3,186,4,medium,F,11,3676
3891,A,Ship,3,1,204,3,medium,M,4,5900
1762,B,Road,4,5,178,3,low,F,23,1695
8392,B,Ship,5,2,190,2,low,M,1,5005
7522,B,Road,2,2,247,3,medium,F,9,4284
3722,F,Ship,5,2,230,4,low,F,4,4782
1337,C,Ship,3,1,140,4,low,M,27,1184
8831,C,Ship,5,5,239,5,low,M,6,1887
10013,C,Flight,3,1,263,3,medium,M,4,4616
3700,B,Flight,3,2,267,3,low,M,8,5922
10626,F,Ship,3,2,228,2,medium,M,2,5640
10402,B,Road,4,2,187,3,high,F,5,4897
588,F,Ship,3,5,194,2,medium,M,4,3496
4453,D,Ship,5,2,173,4,medium,M,4,5363
2712,F,Ship,5,2,246,2,medium,M,13,2652
6240,F,Ship,3,4,175,3,medium,M,10,4771
4506,F,Road,4,4,142,10,high,F,7,5425
4247,C,Flight,3,4,221,3,low,F,1,4518
7940,F,Road,4,1,154,10,high,M,10,5674
7377,A,Road,3,1,201,2,medium,F,4,4857
3184,B,Ship,4,3,246,3,low,F,5,4710
4873,D,Ship,6,4,138,3,medium,F,4,4225
8531,C,Ship,5,2,181,3,low,M,4,4323
5445,A,Ship,5,1,217,2,medium,M,6,5518
4166,F,Ship,4,3,222,3,low,F,8,4861
10899,A,Ship,4,1,222,2,high,M,3,5665
6025,D,Flight,5,3,270,5,medium,F,7,1303
7333,D,Ship,3,3,218,3,medium,M,6,5288
9374,F,Ship,4,2,196,5,low,M,5,4994
5746,B,Road,4,3,189,3,medium,F,4,4410
164,F,Ship,5,2,274,3,medium,M,6,3375
8480,F,Road,4,2,190,2,medium,F,1,4020
7692,F,Ship,4,3,140,2,medium,F,2,5042
6775,D,Ship,3,2,150,3,low,M,2,4660
8976,F,Ship,3,5,220,4,low,F,5,5677
7191,A,Ship,5,2,303,4,low,F,9,1224
5880,F,Road,3,3,244,3,low,M,6,5109
2976,F,Ship,4,1,220,3,high,M,2,3886
2094,F,Ship,3,3,190,10,medium,M,4,3062
3417,A,Road,3,4,148,4,medium,F,9,5301
579,A,Ship,3,2,173,3,low,F,15,1992
5858,F,Ship,4,3,218,5,low,M,2,4823
656,F,Ship,2,3,264,2,low,F,63,2896
5679,A,Ship,3,5,212,2,low,F,3,5761
3747,A,Ship,2,2,180,2,high,M,1,4407
7015,D,Ship,4,4,145,3,medium,M,8,5780
5910,F,Ship,4,1,198,4,low,F,5,5182
6579,A,Flight,2,1,164,5,low,F,8,1886
2436,F,Ship,3,2,207,2,medium,F,37,2460
1911,A,Road,4,5,162,3,low,F,31,1170
1071,A,Road,3,4,250,2,high,M,61,3207
5014,B,Ship,6,5,260,4,medium,F,10,1799
2012,F,Ship,4,2,276,6,high,F,36,2843
3434,F,Flight,3,3,201,3,low,M,9,5895
856,B,Ship,3,2,139,2,low,M,63,1767
8329,D,Ship,4,2,228,5,low,M,6,1718
9549,A,Ship,4,1,173,2,low,M,5,4688
5457,A,Road,3,5,240,8,low,M,9,4436
471,A,Ship,4,1,140,2,low,M,61,1770
6987,A,Flight,3,2,223,4,medium,M,3,5374
4325,C,Ship,4,1,277,5,medium,M,3,1527
3907,D,Ship,4,4,272,5,low,F,3,5243
678,F,Road,6,4,160,2,low,F,31,1689
1027,D,Ship,3,1,138,5,medium,F,8,1349
6679,D,Ship,3,5,135,2,medium,F,9,5614
2279,C,Ship,3,1,268,3,low,F,47,2479
463,D,Ship,3,4,244,8,low,M,1,2703
6608,F,Ship,3,5,250,2,low,F,9,1205
116,F,Road,3,4,176,3,high,M,36,1779
4994,F,Ship,3,5,268,3,low,F,6,5603
7140,F,Flight,5,1,262,6,medium,M,1,1696
3198,F,Ship,4,5,296,2,medium,M,1,1678
10841,C,Ship,3,1,139,2,medium,M,2,4534
1974,F,Ship,5,1,201,3,medium,M,19,2696
7856,F,Ship,4,5,209,3,low,F,6,5899
2515,D,Ship,4,4,141,2,low,M,7,1479
6900,F,Ship,4,5,196,4,low,M,10,1694
9674,F,Ship,5,3,267,5,low,F,1,1505
8612,F,Road,4,5,234,5,low,F,1,1991
10493,C,Ship,4,1,153,3,medium,M,5,5952
4555,D,Ship,6,4,275,4,low,F,4,1192
4985,C,Ship,4,2,196,3,low,M,1,5172
10004,F,Flight,3,5,125,2,low,F,2,4182
4829,C,Ship,5,4,216,2,low,F,6,4535
9994,B,Road,5,2,271,4,low,F,4,4066
4811,C,Flight,6,4,243,4,low,M,9,1353
5680,B,Ship,3,4,205,3,high,F,1,5407
8182,B,Ship,4,5,164,4,low,F,4,5736
2402,F,Ship,5,4,259,3,medium,F,43,2685
4923,A,Road,3,1,209,2,high,F,1,5779
1784,F,Flight,5,4,206,3,low,M,53,2182
4919,C,Road,3,3,162,2,medium,M,7,5719
9182,F,Flight,7,3,247,4,medium,M,5,1060
1749,A,Ship,4,1,147,3,low,M,11,1434
726,F,Ship,3,4,207,7,medium,F,46,2670
3719,C,Ship,3,5,193,3,high,F,10,5991
1828,B,Ship,4,4,213,3,medium,M,11,2037
1182,F,Ship,5,1,174,6,medium,M,44,1635
2139,A,Ship,2,3,140,2,medium,M,20,1832
6161,C,Flight,4,5,210,2,medium,M,5,5683
2433,A,Ship,4,4,189,4,high,F,56,2646
337,D,Ship,5,1,262,3,medium,F,58,3599
10318,B,Ship,2,2,161,3,low,F,5,5999
1401,A,Ship,4,3,247,4,low,M,16,2362
10119,A,Road,4,5,163,3,medium,F,2,4887
10475,C,Ship,3,4,236,4,medium,M,2,1016
1594,B,Ship,4,2,173,3,medium,F,63,1220
2219,C,Ship,4,2,243,3,medium,F,13,2850
3557,C,Road,5,2,244,2,low,M,10,5696
6428,F,Road,3,5,172,3,medium,M,1,5024
2664,F,Ship,4,4,151,2,low,F,38,1001
1304,F,Ship,4,3,138,3,medium,M,15,1080
6742,B,Ship,3,2,209,2,medium,F,2,4635
6012,F,Road,7,1,276,4,low,F,8,1560
5227,D,Ship,4,1,231,2,low,F,1,5917
595,D,Ship,5,3,209,2,high,F,49,2581
8799,A,Ship,3,5,268,3,low,F,6,4172
2322,F,Road,5,5,192,3,medium,F,37,2197
6355,D,Ship,5,4,140,4,low,M,3,4018
5435,C,Ship,4,4,241,3,low,F,8,5206
8782,B,Flight,3,2,199,3,low,F,8,5431
5332,B,Road,4,1,197,3,low,M,2,4326
10191,A,Ship,5,5,235,5,low,M,8,1332
8010,F,Ship,6,4,268,4,medium,F,3,1586
9917,C,Ship,6,2,298,4,low,M,2,1648
9049,D,Flight,4,1,177,3,medium,F,6,5215
6760,B,Ship,5,2,192,3,high,F,7,5695
6752,F,Ship,3,5,109,2,high,M,2,5978
3172,B,Ship,3,2,136,2,high,F,6,4002
929,C,Ship,3,2,180,4,medium,M,55,1165
3677,C,Road,4,2,273,5,low,F,1,5012
8803,D,Ship,3,3,211,3,medium,M,3,5379
10686,F,Flight,3,5,133,4,low,M,10,4151
6502,B,Ship,5,2,231,5,low,F,4,1913
9102,F,Ship,5,3,223,5,medium,M,4,1817
3582,F,Ship,3,3,271,2,low,F,8,4444
2109,A,Ship,4,2,139,3,low,M,29,1365
7800,F,Road,3,5,234,2,medium,F,1,4455
868,B,Ship,4,3,261,3,low,F,10,2802
626,F,Ship,3,2,238,3,high,F,54,3142
6493,D,Ship,6,1,300,5,low,F,10,1787
10954,B,Road,4,1,245,5,low,M,3,1496
4955,C,Ship,4,4,211,3,medium,M,5,4812
2532,F,Ship,4,1,151,3,high,F,39,1458
6125,C,Ship,4,5,194,3,medium,M,3,5168
4653,A,Road,5,1,238,4,medium,M,10,4668
6566,F,Road,5,2,259,5,low,F,3,1724
1151,C,Ship,3,4,148,10,high,F,12,1779
9865,D,Flight,3,4,271,3,medium,M,1,4444
8891,C,Road,6,5,282,4,low,M,4,1035
7815,A,Flight,3,1,104,4,low,F,9,5211
8322,F,Ship,6,4,253,4,medium,M,10,1248
10106,F,Ship,5,5,265,3,low,M,3,5637
2919,A,Ship,3,5,252,3,low,M,18,3701
7794,F,Road,3,5,241,3,low,F,5,4861
3024,F,Flight,3,4,155,3,medium,M,4,1548
7513,D,Road,5,2,268,5,medium,F,5,1876
1640,F,Flight,3,1,233,3,medium,M,1,2744
8610,F,Road,5,2,221,6,medium,M,4,1952
1479,A,Ship,3,4,137,3,medium,F,17,1212
9870,F,Flight,3,1,109,6,low,F,5,4374
4416,F,Ship,5,3,181,3,high,M,7,5675
677,C,Road,4,5,189,2,low,F,15,2457
5448,F,Ship,4,4,113,3,medium,F,1,5610
10514,F,Ship,3,4,205,3,low,F,7,4490
9437,C,Road,6,2,235,5,low,F,5,1051
4884,F,Ship,2,1,138,2,low,M,8,4932
9435,A,Road,3,1,146,5,low,M,10,1737
4069,D,Ship,5,4,243,6,medium,F,1,4170
7048,B,Ship,3,1,231,3,medium,M,9,5148
10373,C,Ship,3,3,257,2,medium,M,5,4681
2295,A,Ship,4,5,155,4,high,F,54,1408
3379,D,Ship,4,2,161,4,low,F,10,5322
1385,C,Flight,4,4,127,5,low,F,16,1955
266,F,Road,7,2,203,5,medium,F,61,1856
2478,F,Flight,5,2,209,4,medium,M,15,3330
6036,F,Flight,5,2,130,4,medium,F,1,1877
1415,C,Ship,6,5,225,6,low,F,55,2052
7314,F,Ship,4,4,253,2,medium,F,5,5624
8326,B,Ship,6,4,278,4,low,M,3,1141
2913,A,Ship,3,2,182,3,low,F,54,3972
5758,B,Flight,4,2,233,4,low,M,7,1861
916,B,Ship,4,1,258,3,medium,M,3,3928
10026,F,Ship,3,4,189,3,high,M,2,5464
3757,D,Ship,3,2,108,4,low,F,5,4787
279,A,Flight,4,3,171,3,low,F,24,1304
237,A,Ship,2,3,130,3,low,F,48,1801
2071,D,Flight,3,4,272,10,medium,M,63,2455
9879,A,Flight,4,2,258,5,medium,M,2,1494
10563,A,Flight,3,5,190,5,high,F,7,4457
1301,C,Ship,4,2,235,3,low,F,21,3088
6763,D,Ship,2,1,277,6,low,M,10,4165
572,F,Ship,4,1,132,3,low,M,63,1901
1499,C,Road,4,5,162,2,medium,M,62,1650
7360,B,Ship,3,5,241,4,low,F,3,5051
2505,A,Ship,2,2,190,8,medium,M,33,3448
2411,C,Ship,4,1,274,4,medium,M,57,3332
9066,F,Ship,4,2,263,3,medium,M,4,4935
5803,D,Ship,3,4,187,3,low,M,7,5417
4287,A,Ship,3,5,170,7,low,F,7,4373
3028,B,Flight,3,1,107,3,high,F,13,1861
10974,F,Flight,5,2,240,5,low,F,7,1923
3060,F,Ship,5,5,195,2,low,F,6,3936
4978,B,Ship,4,2,254,10,high,M,7,5820
7248,F,Road,3,2,185,4,low,F,8,5545
436,B,Ship,3,1,112,2,high,M,22,1846
3906,F,Ship,5,4,141,4,high,F,5,5444
7081,D,Ship,3,1,200,4,medium,F,9,5193
5716,B,Ship,4,4,179,3,high,F,1,5242
487,D,Ship,3,1,294,4,low,F,25,1498
9761,C,Ship,3,2,268,4,low,M,6,4415
8637,A,Flight,7,2,253,4,low,M,1,1294
3091,D,Ship,3,2,145,2,low,F,44,1212
9430,B,Road,4,2,274,5,low,F,8,1246
10589,C,Ship,4,1,193,3,low,F,3,5919
8998,B,Ship,4,2,184,3,medium,F,5,5931
7186,B,Ship,6,1,301,4,low,F,3,1200
8744,F,Road,4,4,183,2,low,F,7,4572
2292,F,Ship,5,4,192,3,medium,M,46,3709
6370,B,Ship,3,2,154,3,medium,M,1,5322
7195,D,Ship,5,1,243,5,low,M,3,1066
3549,A,Road,4,5,168,4,medium,M,5,5735
10258,B,Road,5,5,232,5,low,F,2,5561
2122,B,Ship,4,4,168,2,medium,M,63,1474
4854,F,Ship,4,2,159,3,low,M,5,4985
8351,C,Road,6,2,286,4,low,F,5,1248
477,A,Ship,4,2,149,3,medium,M,26,1863
2366,F,Ship,3,3,178,2,medium,M,4,1778
4468,B,Ship,2,3,176,3,low,F,6,5006
1480,B,Ship,3,5,225,3,medium,M,8,3813
424,B,Flight,4,4,229,2,medium,M,45,3776
1856,F,Ship,5,5,247,10,medium,F,61,2206
1796,F,Flight,3,3,165,3,high,M,35,1459
7682,F,Flight,5,3,254,2,medium,F,5,4764
1534,B,Ship,3,1,171,3,medium,M,28,1075
2949,A,Ship,5,2,198,3,low,F,44,3706
2961,A,Ship,3,4,212,8,low,F,56,3337
4504,B,Road,3,5,174,6,medium,F,7,4608
10078,B,Ship,4,2,162,3,low,M,7,5614
5155,D,Ship,2,4,193,4,low,M,7,5552
10189,D,Ship,5,4,243,5,medium,F,4,1813
8179,D,Ship,5,3,210,3,low,M,5,4560
5616,F,Flight,2,3,223,3,low,F,9,5653
10164,F,Ship,6,1,269,6,medium,F,2,5363
6685,D,Ship,4,3,150,2,high,F,8,4965
1641,A,Flight,3,2,227,3,medium,M,21,2351
9001,D,Ship,5,3,150,2,high,F,9,4446
7575,A,Ship,3,5,270,3,medium,M,5,4843
9145,D,Ship,5,3,268,5,medium,M,5,1365
8794,B,Ship,3,5,268,2,medium,F,10,5895
8624,F,Road,5,1,239,5,low,F,6,1815
8701,D,Ship,3,2,219,3,medium,M,1,4918
8416,B,Ship,4,1,260,5,low,M,1,5559
4442,F,Ship,6,4,218,6,medium,M,1,4625
9320,F,Flight,4,1,189,3,medium,M,5,4133
8036,F,Ship,4,4,256,5,high,M,1,1927
3612,F,Ship,2,1,100,3,low,M,1,5776
7756,B,Ship,6,3,250,4,low,M,9,1618
1099,D,Flight,4,2,181,2,low,F,28,2815
7282,B,Ship,2,5,140,4,high,F,2,4636
6274,B,Ship,6,5,251,4,low,F,8,1038
6094,B,Ship,4,2,183,2,low,F,8,4921
1774,B,Road,3,1,229,3,medium,M,2,3963
6911,C,Ship,5,5,240,5,medium,M,10,1574
10205,C,Ship,5,2,248,5,medium,F,1,1845
9193,D,Flight,7,1,280,5,low,M,10,1199
6073,D,Ship,4,4,259,3,low,M,3,4509
3926,F,Ship,6,1,251,4,low,M,2,5656
4469,C,Ship,3,1,193,3,medium,M,3,5154
4332,F,Ship,5,5,192,3,medium,M,3,4015
10332,F,Ship,4,5,161,3,medium,F,2,5378
8555,C,Ship,6,5,308,4,low,M,8,1164
10789,D,Ship,4,3,241,5,low,M,6,1324
788,F,Ship,5,1,160,3,medium,F,22,1693
